typename,time_original,time_columOpt_prealloc,time_columOpt_prealloc_V1,time_fminknap,resOpt_v1,resOpt,resFmin
inv,0.000001,0.687254,0.673546,0.000009,101198.505261,101198.505261,101198.505261
inv,0.000001,0.766033,0.839435,0.000015,131970.782921,131970.782921,131970.782921
inv,0.000000,0.822194,0.741951,0.000010,135962.267015,135962.267015,135962.267015
inv,0.000000,0.800323,0.778011,0.000024,146006.679084,146006.679084,146006.679084
inv,0.000000,0.714327,0.692123,0.000012,126162.820644,126162.820644,126162.820644
inv,0.000000,0.688327,0.680484,0.000007,135349.937176,135349.937176,135349.937176
inv,0.000000,0.678323,0.679661,0.000008,168810.955037,168810.955037,168810.955037
inv,0.000000,0.678006,0.677575,0.000014,117259.896493,117259.896493,117259.896493
inv,0.000001,0.674393,0.675678,0.000080,144568.592932,144568.592932,144568.592932
inv,0.000000,0.675430,0.674967,0.000032,109258.669793,109258.669793,109258.669793
inv,0.000000,0.677327,0.682336,0.000025,112310.189991,112310.189991,112310.189991
inv,0.000000,0.684847,0.695913,0.000016,114625.233031,114625.233031,114625.233031
inv,0.000000,0.683708,0.687750,0.000007,141980.819624,141980.819624,141980.819624
inv,0.000000,0.692839,0.680028,0.000013,163126.346682,163126.346682,163126.346682
inv,0.000001,0.677689,0.673314,0.000023,153357.697252,153357.697252,153357.697252
inv,0.000000,0.677197,0.673122,0.000009,132268.933051,132268.933051,132268.933051
inv,0.000000,0.675468,0.676836,0.000029,138656.338598,138656.338598,138656.338598
inv,0.000000,0.678917,0.679659,0.000013,128454.551660,128454.551660,128454.551660
inv,0.000000,0.676961,0.752476,0.000007,130576.283954,130576.283954,130576.283954
inv,0.000000,0.730642,0.678730,0.000016,167036.986899,167036.986899,167036.986899
inv,0.000000,0.677097,0.675060,0.000016,116361.377611,116361.377611,116361.377611
inv,0.000000,0.685093,0.674830,0.000009,102270.375870,102270.375870,102270.375870
inv,0.000000,0.685944,0.696559,0.000013,128119.302984,128119.302984,128119.302984
inv,0.000000,0.674750,0.686917,0.000009,108377.093898,108377.093898,108377.093898
inv,0.000000,0.687104,0.688041,0.000009,115012.138142,115012.138142,115012.138142
inv,0.000000,0.676943,0.675602,0.000020,157182.628182,157182.628182,157182.628182
inv,0.000001,0.678569,0.672797,0.000009,137679.319237,137679.319237,137679.319237
inv,0.000000,0.676604,0.674063,0.000011,81267.672048,81267.672048,81267.672048
inv,0.000000,0.677133,0.674802,0.000017,141922.257526,141922.257526,141922.257526
inv,0.000001,0.672511,0.673302,0.000014,128156.578185,128156.578185,128156.578185
inv,0.000001,0.681835,0.676836,0.000010,125169.157492,125169.157492,125169.157492
inv,0.000000,0.676485,0.676828,0.000010,103629.716733,103629.716733,103629.716733
inv,0.000000,0.677376,0.687272,0.000008,119077.145495,119077.145495,119077.145495
inv,0.000001,0.673865,0.680041,0.000009,116163.120842,116163.120842,116163.120842
inv,0.000000,0.677554,0.673284,0.000011,141489.137332,141489.137332,141489.137332
inv,0.000000,0.677575,0.690199,0.000013,119888.664746,119888.664746,119888.664746
inv,0.000001,0.676335,0.674121,0.000011,141401.190798,141401.190798,141401.190798
inv,0.000000,0.676405,0.692363,0.000011,104445.889668,104445.889668,104445.889668
inv,0.000000,0.676751,0.680509,0.000009,120437.743424,120437.743424,120437.743424
inv,0.000000,0.674231,0.708652,0.000011,158703.533389,158703.533389,158703.533389
inv,0.000000,0.683140,0.695403,0.000013,128541.263567,128541.263567,128541.263567
inv,0.000000,0.687459,0.685720,0.000014,107240.953843,107240.953843,107240.953843
inv,0.000001,0.706490,0.686698,0.000012,137178.255110,137178.255110,137178.255110
inv,0.000000,0.679344,0.696167,0.000007,133673.351086,133673.351086,133673.351086
inv,0.000000,0.694759,0.678559,0.000020,106622.668911,106622.668911,106622.668911
inv,0.000000,0.687020,0.676000,0.000007,112061.658111,112061.658111,112061.658111
inv,0.000000,0.699140,0.721149,0.000012,137522.185699,137522.185699,137522.185699
inv,0.000000,0.693713,0.675538,0.000009,137143.663266,137143.663266,137143.663266
inv,0.000000,0.677799,0.679233,0.000011,150737.974789,150737.974789,150737.974789
inv,0.000000,0.676409,0.677985,0.000009,143230.927240,143230.927240,143230.927240
inv,0.000000,0.684226,0.695312,0.000012,128807.249694,128807.249694,128807.249694
inv,0.000000,0.677264,0.678451,0.000012,112515.988333,112515.988333,112515.988333
inv,0.000000,0.675134,0.674837,0.000013,167240.136669,167240.136669,167240.136669
inv,0.000000,0.677874,0.683710,0.000010,141687.633693,141687.633693,141687.633693
inv,0.000000,0.673288,0.678307,0.000009,187974.525175,187974.525175,187974.525175
inv,0.000000,0.684851,0.674164,0.000026,133015.121187,133015.121187,133015.121187
-tsize: 50001, s_size: 48781, n: 100, capac: 50000
str,0.000000,0.056520,0.055842,0.000009,106796.138213,106796.138213,106796.138213
str,0.000000,0.055822,0.056472,0.000010,108316.501404,108316.501404,108316.501404
str,0.000000,0.055898,0.056038,0.000011,126102.248606,126102.248606,126102.248606
str,0.000000,0.062212,0.056663,0.000012,124176.425696,124176.425696,124176.425696
str,0.000000,0.057395,0.064001,0.000008,103226.184192,103226.184192,103226.184192
str,0.000000,0.057325,0.057542,0.000015,105818.335400,105818.335400,105818.335400
str,0.000001,0.060785,0.056227,0.000011,123732.643923,123732.643923,123732.643923
str,0.000001,0.056066,0.056265,0.000023,98260.928656,98260.928656,98260.928656
str,0.000000,0.058053,0.056636,0.000012,126581.753738,126581.753738,126581.753738
str,0.000000,0.056781,0.061149,0.000008,116133.463010,116133.463010,116133.463010
str,0.000000,0.055722,0.055909,0.000010,118418.221928,118418.221928,118418.221928
str,0.000000,0.056405,0.057859,0.000012,132803.428283,132803.428283,132803.428283
str,0.000001,0.055923,0.059538,0.000012,128850.399138,128850.399138,128850.399138
str,0.000000,0.056648,0.055680,0.000012,100414.941849,100414.941849,100414.941849
str,0.000001,0.056295,0.055846,0.000015,113822.025890,113822.025890,113822.025890
str,0.000000,0.057702,0.055838,0.000006,122287.714117,122287.714117,122287.714117
str,0.000000,0.057784,0.055532,0.000013,113235.835139,113235.835139,113235.835139
str,0.000000,0.056004,0.056880,0.000007,114028.461626,114028.461626,114028.461626
str,0.000000,0.055909,0.056519,0.000013,106434.198678,106434.198678,106434.198678
str,0.000001,0.060838,0.056881,0.000011,109692.787529,109692.787529,109692.787529
str,0.000000,0.055600,0.056332,0.000012,133534.204652,133534.204652,133534.204652
str,0.000000,0.055657,0.056113,0.000014,129200.173360,129200.173360,129200.173360
str,0.000000,0.056693,0.060014,0.000011,107557.668077,107557.668077,107557.668077
str,0.000001,0.055906,0.056714,0.000010,118473.413012,118473.413012,118473.413012
str,0.000001,0.057034,0.055985,0.000026,116351.980824,116351.980824,116351.980824
str,0.000000,0.056027,0.060296,0.000012,122332.168270,122332.168270,122332.168270
str,0.000000,0.056274,0.055586,0.000012,124171.870822,124171.870822,124171.870822
str,0.000000,0.056029,0.059541,0.000013,108134.422222,108134.422222,108134.422222
str,0.000000,0.055884,0.057498,0.000015,106595.233857,106595.233857,106595.233857
str,0.000001,0.056802,0.056771,0.000009,109814.588624,109814.588624,109814.588624
str,0.000000,0.056055,0.056549,0.000010,112067.721028,112067.721028,112067.721028
str,0.000000,0.055822,0.056080,0.000009,101817.373478,101817.373478,101817.373478
str,0.000000,0.059913,0.055857,0.000007,116817.014153,116817.014153,116817.014153
str,0.000000,0.055796,0.055873,0.000012,127233.785835,127233.785835,127233.785835
str,0.000000,0.056288,0.055515,0.000008,126549.514589,126549.514589,126549.514589
str,0.000000,0.057431,0.063809,0.000009,129312.191492,129312.191492,129312.191492
str,0.000000,0.056562,0.055796,0.000010,114228.658925,114228.658925,114228.658925
str,0.000000,0.056734,0.056082,0.000010,131779.371863,131779.371863,131779.371863
str,0.000000,0.055684,0.060739,0.000008,114773.312665,114773.312665,114773.312665
str,0.000000,0.057116,0.063127,0.000010,124708.582372,124708.582372,124708.582372
str,0.000000,0.056083,0.055970,0.000011,89009.086549,89009.086549,89009.086549
str,0.000000,0.057811,0.057737,0.000015,120457.670321,120457.670321,120457.670321
str,0.000000,0.056645,0.058189,0.000012,98415.702776,98415.702776,98415.702776
str,0.000000,0.056415,0.056318,0.000017,105664.270698,105664.270698,105664.270698
str,0.000000,0.055788,0.056044,0.000011,124435.876104,124435.876104,124435.876104
str,0.000000,0.060587,0.063809,0.000010,108244.435918,108244.435918,108244.435918
str,0.000000,0.060407,0.066204,0.000015,132260.918909,132260.918909,132260.918909
str,0.000001,0.064170,0.056691,0.000008,103004.658748,103004.658748,103004.658748
str,0.000000,0.060033,0.055980,0.000011,119957.410908,119957.410908,119957.410908
str,0.000000,0.062722,0.067745,0.000013,124582.156609,124582.156609,124582.156609
str,0.000000,0.056037,0.078397,0.000010,121518.674422,121518.674422,121518.674422
str,0.000001,0.061866,0.055967,0.000015,110269.678743,110269.678743,110269.678743
str,0.000001,0.062321,0.056438,0.000011,121027.599526,121027.599526,121027.599526
str,0.000000,0.057449,0.056475,0.000016,132485.178937,132485.178937,132485.178937
str,0.000000,0.059608,0.058500,0.000011,115610.144831,115610.144831,115610.144831
str,0.000000,0.056128,0.057912,0.000010,99410.786271,99410.786271,99410.786271
str,0.000000,0.056912,0.055908,0.000012,104168.496296,104168.496296,104168.496296
str,0.000001,0.055638,0.057955,0.000015,104511.013582,104511.013582,104511.013582
str,0.000001,0.055741,0.057521,0.000014,109470.689152,109470.689152,109470.689152
str,0.000000,0.058560,0.055686,0.000012,132890.400813,132890.400813,132890.400813
str,0.000001,0.055622,0.061035,0.000012,98960.722430,98960.722430,98960.722430
str,0.000000,0.056309,0.055910,0.000010,137204.726460,137204.726460,137204.726460
str,0.000000,0.056397,0.057833,0.000014,139564.226542,139564.226542,139564.226542
str,0.000000,0.057226,0.055748,0.000014,104957.668483,104957.668483,104957.668483
str,0.000001,0.067087,0.055610,0.000011,104469.083578,104469.083578,104469.083578
str,0.000001,0.057945,0.055533,0.000014,117264.797830,117264.797830,117264.797830
str,0.000000,0.057783,0.055742,0.000009,128815.896443,128815.896443,128815.896443
str,0.000000,0.062689,0.060717,0.000008,104133.090839,104133.090839,104133.090839
str,0.000000,0.058626,0.056722,0.000021,110520.992102,110520.992102,110520.992102
str,0.000000,0.058166,0.055605,0.000008,125689.447046,125689.447046,125689.447046
str,0.000000,0.059828,0.057429,0.000017,100621.769374,100621.769374,100621.769374
str,0.000001,0.056711,0.055610,0.000013,108934.378107,108934.378107,108934.378107
str,0.000000,0.055682,0.057340,0.000016,124284.657150,124284.657150,124284.657150
str,0.000000,0.055990,0.060331,0.000014,96261.381458,96261.381458,96261.381458
str,0.000001,0.055928,0.060573,0.000010,112551.124772,112551.124772,112551.124772
str,0.000001,0.055981,0.055573,0.000015,117656.608968,117656.608968,117656.608968
str,0.000000,0.057851,0.059718,0.000014,120838.730566,120838.730566,120838.730566
str,0.000000,0.058430,0.055927,0.000015,123854.078709,123854.078709,123854.078709
str,0.000000,0.055988,0.055492,0.000010,104811.481708,104811.481708,104811.481708
str,0.000000,0.055820,0.056906,0.000011,128736.514381,128736.514381,128736.514381
str,0.000001,0.061157,0.056151,0.000009,115801.228958,115801.228958,115801.228958
str,0.000000,0.056637,0.056561,0.000012,128330.008016,128330.008016,128330.008016
str,0.000000,0.055761,0.056124,0.000008,143971.962293,143971.962293,143971.962293
str,0.000001,0.064845,0.056167,0.000009,132779.978999,132779.978999,132779.978999
str,0.000000,0.055692,0.055476,0.000013,118035.894171,118035.894171,118035.894171
str,0.000000,0.055898,0.055552,0.000010,123215.483281,123215.483281,123215.483281
str,0.000000,0.055640,0.061836,0.000008,115248.011763,115248.011763,115248.011763
str,0.000000,0.055637,0.056072,0.000010,98431.358242,98431.358242,98431.358242
str,0.000000,0.059482,0.056049,0.000013,123647.122135,123647.122135,123647.122135
str,0.000001,0.058715,0.065207,0.000012,121348.956484,121348.956484,121348.956484
str,0.000000,0.056469,0.055676,0.000009,110831.622988,110831.622988,110831.622988
str,0.000000,0.060024,0.055697,0.000011,118479.379919,118625.952404,118625.952404
str,0.000000,0.056000,0.055793,0.000010,108742.732751,108742.732751,108742.732751
str,0.000000,0.059205,0.058234,0.000024,95121.843335,95121.843335,95121.843335
str,0.000000,0.056188,0.055887,0.000019,124653.799091,124653.799091,124653.799091
str,0.000001,0.060390,0.071182,0.000013,131205.457596,131205.457596,131205.457596
str,0.000000,0.070293,0.086878,0.000011,109482.997183,109482.997183,109482.997183
str,0.000000,0.059758,0.056710,0.000012,131562.770625,131562.770625,131562.770625
str,0.000000,0.057638,0.057433,0.000009,137370.221898,137370.221898,137370.221898
str,0.000000,0.059923,0.057435,0.000009,112265.958366,112265.958366,112265.958366
-tsize: 50001, s_size: 46250, n: 100, capac: 50000
weak,0.000000,0.073579,0.076727,0.000011,66908.813908,66908.813908,66908.813908
weak,0.000000,0.074271,0.074633,0.000011,117035.256890,117035.256890,117035.256890
weak,0.000001,0.074141,0.075471,0.000006,136543.038969,136543.038969,136543.038969
weak,0.000001,0.073878,0.077634,0.000009,82890.232786,82890.232786,82890.232786
weak,0.000000,0.072940,0.074807,0.000007,88803.586074,88803.586074,88803.586074
weak,0.000000,0.072767,0.072178,0.000009,66347.403149,66347.403149,66347.403149
weak,0.000000,0.076508,0.072502,0.000019,86884.936512,86884.936512,86884.936512
weak,0.000000,0.082562,0.072747,0.000015,117943.300024,117943.300024,117943.300024
weak,0.000000,0.072839,0.075609,0.000011,110817.795487,110817.795487,110817.795487
weak,0.000000,0.073546,0.072454,0.000016,138548.831757,138548.831757,138548.831757
weak,0.000000,0.074524,0.072327,0.000016,88995.529148,88995.529148,88995.529148
weak,0.000000,0.072448,0.077186,0.000010,109020.411988,109020.411988,109020.411988
weak,0.000000,0.073722,0.074807,0.000011,91359.313682,91359.313682,91359.313682
weak,0.000000,0.074587,0.072566,0.000012,99727.910463,99727.910463,99727.910463
weak,0.000000,0.076700,0.072992,0.000014,77910.952224,77910.952224,77910.952224
weak,0.000000,0.073057,0.073653,0.000011,92946.673766,92946.673766,92946.673766
weak,0.000000,0.073727,0.073023,0.000017,61705.758208,61705.758208,61705.758208
weak,0.000001,0.076652,0.072674,0.000012,70173.530750,70173.530750,70173.530750
weak,0.000001,0.073368,0.074153,0.000010,90396.701193,90396.701193,90396.701193
weak,0.000000,0.074012,0.077419,0.000011,64479.413960,64479.413960,64479.413960
weak,0.000001,0.073245,0.072401,0.000010,65827.050289,65827.050289,65827.050289
weak,0.000000,0.072583,0.074548,0.000011,109706.776073,109706.776073,109706.776073
weak,0.000000,0.078828,0.074016,0.000012,72396.894642,72396.894642,72396.894642
weak,0.000000,0.074990,0.072588,0.000010,86803.001600,86803.001600,86803.001600
weak,0.000000,0.073737,0.073026,0.000013,102264.713517,102264.713517,102264.713517
weak,0.000000,0.077919,0.072677,0.000020,109371.181988,109371.181988,109371.181988
weak,0.000001,0.073501,0.073079,0.000015,91697.444746,91697.444746,91697.444746
weak,0.000000,0.074072,0.077458,0.000012,54962.960039,54962.960039,54962.960039
weak,0.000000,0.072608,0.072723,0.000007,90125.730789,90125.730789,90125.730789
weak,0.000000,0.072930,0.072233,0.000009,116500.810451,116500.810451,116500.810451
weak,0.000000,0.076061,0.073177,0.000008,82723.600868,82723.600868,82723.600868
weak,0.000000,0.072564,0.072997,0.000016,136639.622284,136639.622284,136639.622284
weak,0.000000,0.073199,0.072369,0.000039,97735.159214,97735.159214,97735.159214
weak,0.000000,0.077832,0.073575,0.000012,99749.606868,99749.606868,99749.606868
weak,0.000000,0.073390,0.072477,0.000011,116772.779238,116772.779238,116772.779238
weak,0.000000,0.072703,0.076091,0.000012,107131.959687,107131.959687,107131.959687
weak,0.000000,0.073562,0.074384,0.000017,95328.711194,95328.711194,95328.711194
weak,0.000001,0.073147,0.072806,0.000009,85598.227139,85598.227139,85598.227139
weak,0.000000,0.074125,0.076831,0.000009,101092.813177,101092.813177,101092.813177
weak,0.000000,0.079534,0.078851,0.000010,82029.259307,82029.259307,82029.259307
weak,0.000000,0.073721,0.076856,0.000009,82695.615020,82695.615020,82695.615020
weak,0.000000,0.078474,0.074574,0.000009,101723.144613,101723.144613,101723.144613
weak,0.000000,0.074780,0.072748,0.000016,100619.548026,100619.548026,100619.548026
weak,0.000000,0.072812,0.077939,0.000011,91870.904735,91870.904735,91870.904735
weak,0.000001,0.085362,0.085639,0.000009,131267.308620,131267.308620,131267.308620
weak,0.000000,0.092755,0.080261,0.000009,114326.238254,114326.238254,114326.238254
weak,0.000000,0.087819,0.074177,0.000010,122183.011735,122183.011735,122183.011735
weak,0.000000,0.078657,0.073091,0.000015,94549.490128,94549.490128,94549.490128
weak,0.000001,0.072831,0.078118,0.000010,91984.726518,91984.726518,91984.726518
weak,0.000000,0.074609,0.077730,0.000009,78061.362506,78061.362506,78061.362506
weak,0.000000,0.073436,0.073092,0.000009,119631.130995,119631.130995,119631.130995
weak,0.000000,0.076463,0.073340,0.000009,109431.893485,109431.893485,109431.893485
weak,0.000000,0.074508,0.073462,0.000009,115017.697401,115017.697401,115017.697401
weak,0.000000,0.072957,0.075066,0.000017,109859.224770,109859.224770,109859.224770
weak,0.000000,0.078430,0.073835,0.000007,85472.433900,85472.433900,85472.433900
weak,0.000000,0.074700,0.072785,0.000008,75331.034432,75331.034432,75331.034432
weak,0.000000,0.074021,0.077280,0.000008,73758.880288,73758.880288,73758.880288
weak,0.000001,0.073197,0.072552,0.000008,104953.719535,104953.719535,104953.719535
weak,0.000001,0.074301,0.072717,0.000009,109208.236691,109208.236691,109208.236691
weak,0.000000,0.072539,0.073415,0.000013,87825.481294,87825.481294,87825.481294
weak,0.000001,0.072796,0.072555,0.000013,107267.463713,107267.463713,107267.463713
weak,0.000001,0.075200,0.072226,0.000014,105400.184051,105400.184051,105400.184051
weak,0.000001,0.079399,0.072339,0.000010,110013.624794,110013.624794,110013.624794
weak,0.000000,0.074036,0.075069,0.000008,111161.459422,111161.459422,111161.459422
weak,0.000001,0.074170,0.076376,0.000010,74974.269421,74974.269421,74974.269421
weak,0.000000,0.073471,0.072353,0.000013,81383.700402,81383.700402,81383.700402
weak,0.000000,0.073691,0.074460,0.000010,60578.808820,60578.808820,60578.808820
weak,0.000000,0.075285,0.073495,0.000020,70656.885936,70656.885936,70656.885936
weak,0.000000,0.072557,0.073844,0.000010,103591.847649,103591.847649,103591.847649
weak,0.000000,0.072681,0.072962,0.000013,62964.226225,62964.226225,62964.226225
weak,0.000000,0.077672,0.072392,0.000011,88206.126090,88206.126090,88206.126090
weak,0.000000,0.073582,0.072328,0.000012,107393.764701,107393.764701,107393.764701
weak,0.000000,0.074390,0.078562,0.000015,77359.623737,77359.623737,77359.623737
weak,0.000000,0.073409,0.072422,0.000009,120231.018733,120231.018733,120231.018733
weak,0.000000,0.075679,0.072052,0.000019,106051.333157,106051.333157,106051.333157
weak,0.000000,0.074463,0.078624,0.000015,73338.357873,73338.357873,73338.357873
weak,0.000001,0.073612,0.072746,0.000012,77996.438524,77996.438524,77996.438524
weak,0.000001,0.074226,0.073015,0.000016,91757.434712,91757.434712,91757.434712
weak,0.000000,0.079894,0.072694,0.000007,85542.075396,85542.075396,85542.075396
weak,0.000000,0.075242,0.073337,0.000013,105343.972388,105343.972388,105343.972388
weak,0.000000,0.073930,0.077282,0.000013,101555.351453,101555.351453,101555.351453
weak,0.000000,0.074027,0.073281,0.000010,84240.929086,84240.929086,84240.929086
weak,0.000001,0.073172,0.073467,0.000008,76215.063701,76215.063701,76215.063701
weak,0.000000,0.072745,0.078103,0.000014,112737.353765,112737.353765,112737.353765
weak,0.000000,0.073662,0.072898,0.000012,84552.942619,84552.942619,84552.942619
weak,0.000000,0.072875,0.072795,0.000011,125607.779100,125607.779100,125607.779100
weak,0.000000,0.076895,0.073869,0.000013,96994.002854,96994.002854,96994.002854
weak,0.000000,0.073027,0.072644,0.000008,114074.317000,114074.317000,114074.317000
weak,0.000000,0.072702,0.077250,0.000016,80840.833479,80840.833479,80840.833479
weak,0.000000,0.074374,0.072745,0.000007,97187.191217,97187.191217,97187.191217
weak,0.000001,0.078053,0.081765,0.000012,92228.523266,92228.523266,92228.523266
weak,0.000000,0.074276,0.079333,0.000010,139910.739260,139910.739260,139910.739260
weak,0.000000,0.074816,0.075309,0.000010,85165.858310,85165.858310,85165.858310
weak,0.000000,0.073530,0.072821,0.000010,73595.069041,73595.069041,73595.069041
weak,0.000001,0.081345,0.074965,0.000009,127155.460197,127155.460197,127155.460197
weak,0.000000,0.084704,0.096990,0.000016,134181.956461,134181.956461,134181.956461
weak,0.000001,0.077174,0.076239,0.000011,65603.792885,65603.792885,65603.792885
weak,0.000000,0.075362,0.078458,0.000008,88379.954955,88379.954955,88379.954955
weak,0.000001,0.074077,0.074943,0.000014,123555.657011,123555.657011,123555.657011
weak,0.000001,0.117323,0.073054,0.000014,128317.285020,128317.285020,128317.285020
